customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2907-A880,Female,0,No,No,15,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,54.521246107125535,824.7348676830146,No
9737-B178,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,92.08759704004598,6541.007197625716,No
8265-B601,Female,0,No,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,37.38779051385319,2089.1925538705473,No
2990-A803,Female,1,Yes,No,7,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),77.59104456176698,553.209492427845,No
5645-B491,Male,0,No,Yes,24,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,54.160809558219725,1302.2971170004341,No
5435-A544,Male,0,Yes,Yes,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),101.52206671503696,4079.3741977357613,No
2045-C584,Female,0,No,No,61,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,70.37881069765402,4275.322899022538,No
8951-B733,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.96350255134516,1371.1622648194386,No
4199-A372,Male,1,Yes,Yes,49,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,26.617342607390658,1320.792990751177,No
9633-C229,Male,0,No,No,40,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.02160759466935,2725.668769949455,No
1596-C581,Male,0,No,No,33,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.71354756273479,3190.494582324698,No
7468-A759,Male,0,No,Yes,11,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,104.67868419100864,1147.4306998139502,No
2551-C716,Female,1,Yes,No,41,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,90.7275510563804,3723.3278273064097,No
7852-B796,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,60.31661378801086,3245.648986480749,No
6953-A974,Male,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.12636323730467,2544.98483767716,No
3659-B931,Male,0,Yes,Yes,50,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),57.359714172447276,2873.61855274472,No
8893-B773,Female,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,74.69072356483784,3892.4710389776233,No
3925-A629,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),18.832962517243768,160.07234791078272,No
8104-C196,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.90674759037118,215.52030818182817,Yes
1512-D231,Female,0,Yes,Yes,7,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.79364929141824,364.8659749072598,Yes
4153-C782,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,98.32911545861917,5703.055268796615,No
2567-A383,Female,1,No,No,29,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,71.96478344030331,2077.0438394430084,Yes
2128-C327,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.79997220784195,5603.438176489107,No
8867-B417,Male,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),94.57951443554762,5104.332619032751,No
6583-B698,Female,0,No,No,33,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,47.18494493161812,1556.4373186523676,Yes
7001-B571,Female,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.16134935614798,3323.0228492468596,No
3741-A212,Female,0,No,Yes,27,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.79036763600821,2537.4804629781847,No
1228-C394,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,95.72810637213561,3449.0731340580846,No
5284-B178,Female,0,No,Yes,29,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,60.058327753222315,1760.7547042159795,No
7801-C281,Male,0,Yes,Yes,70,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),91.46577033808784,6398.76248868283,No
1498-B861,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.59096979717424,2981.9776804032813,No
5961-B807,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),30.73874567235378,842.567440566922,Yes
3118-D245,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),29.598538572418164,34.49376892491364,Yes
8942-D681,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,69.07306890665353,3852.235801555375,No
5565-B292,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),56.76764215416638,3168.7490551127935,No
6187-B916,Female,0,No,No,41,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.611087687210684,1696.307999612992,No
9243-B462,Female,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.56344146214453,2752.5204680333463,No
2820-A573,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),59.64025416880355,3333.773485722073,No
3568-C530,Female,0,No,No,70,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),73.88410232976875,5193.892169395593,No
2867-B534,Female,0,No,No,17,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),24.071096134013423,400.42808320325474,Yes
4199-D510,Female,0,No,Yes,69,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),109.50611171888846,7539.783757906572,No
1240-A635,Female,0,No,Yes,26,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,55.65621707441431,1451.9986831815922,No
9274-B930,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.09560466039841,4247.489912868162,No
4768-C927,Female,1,No,No,23,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,49.04324175034816,1150.1573906885694,Yes
9802-B385,Female,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.79842997339594,3127.9402704489835,No
4605-C311,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,64.3490185361486,1328.4552589521807,No
3173-A598,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,50.59041138694394,3132.3312871063354,No
7568-B709,Male,0,Yes,Yes,35,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,115.11271175168673,4024.4719094807297,Yes
7080-C257,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,105.20329797059833,6299.869253702386,No
3159-B858,Male,0,Yes,No,41,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.373033535209885,1485.6683147136646,Yes
9313-A393,Female,1,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),88.66432728477052,2835.7629153606003,No
5493-C306,Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),94.05905996947286,751.8642118146512,Yes
2133-D377,Female,0,No,Yes,24,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,21.722965530869956,507.5467481079231,No
2910-C668,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.82685219026848,1384.0158430214933,No
9107-B902,Male,0,No,Yes,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,41.66372209935081,1932.890602495343,Yes
2916-A919,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),109.54159009424892,4822.63555564433,No
7996-A809,Female,1,Yes,Yes,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,83.98408842771443,347.00003229836193,No
7464-C996,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),69.71699669272877,2093.3230275708124,No
7362-A627,Female,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),97.22670769157138,2906.3365069320203,Yes
9683-C160,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,86.09025382166348,6029.026907103427,No
7681-D164,Male,1,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,92.6449351635728,3700.771851194804,No
1585-D270,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),104.46953727733919,4690.034692694408,No
1534-C792,Male,0,No,Yes,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,65.60377543693576,3345.011756068544,No
4398-D946,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.03579436284211,252.3468650571972,Yes
8329-B551,Female,1,No,No,11,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),108.67767011335688,1192.0485129602353,No
6325-B115,Female,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),98.43453732817778,1988.0903229005446,Yes
9518-D758,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),20.18415074839707,170.98226863041305,No
1001-B533,Male,1,No,No,16,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,83.95876011091525,1337.8616723309435,No
9316-A584,Female,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),109.09240794212718,2503.3432080502143,No
2861-B899,Male,0,Yes,No,26,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),86.95012169515911,2282.150615405669,No
9320-B850,Female,0,No,No,7,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),73.87079384388096,513.732826317454,No
4129-B310,Female,0,No,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,35.92697027627625,1548.5019225952092,No
9081-B144,Male,0,Yes,Yes,61,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,113.78308961530539,6944.986466884672,No
6398-C509,Male,0,No,Yes,28,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),81.19813711286665,2256.308979834192,No
7604-C946,Male,0,No,No,23,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,28.403132741262674,636.1634428850251,No
2067-C893,Male,0,Yes,No,33,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,111.47825056174577,3687.345414460059,No
8264-C647,Male,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.16883738312801,4129.487776756652,Yes
9758-D318,Male,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,34.051128108282725,1021.6524938052854,No
4140-A229,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,41.01664194516995,107.9493899752079,No
2590-B708,Male,0,Yes,Yes,8,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,115.51504099866605,920.8357390046864,Yes
5943-C905,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.13162905076659,3295.1137204184943,No
8798-D433,Female,1,No,Yes,0,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.42725037393447,0.0,No
9092-B646,Male,0,No,No,60,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,67.10990376663332,4027.134911411498,No
3460-B708,Male,0,No,No,72,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.65229875578024,6384.057914915088,No
3728-C682,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),54.9345245186746,1643.3504233092044,No
8481-D386,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),60.56479566342186,2653.846587976365,No
4114-C716,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,93.23489078988923,5497.092503113964,No
4644-B279,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,64.60027735857624,4647.468163606179,No
3565-C109,Female,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),89.9640248489509,3707.774083320628,No
3630-B325,Male,0,Yes,No,26,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),114.95286118462337,2987.5660581589887,No
9861-D225,Female,0,No,Yes,57,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,114.9837761479416,6549.431872945633,No
8099-A196,Male,0,No,Yes,68,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,63.17414987757182,4294.613750795016,No
5078-B918,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),41.78926477346541,3013.0638788114247,No
5151-D652,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,43.49888407688939,1439.3312779586727,No
7175-C673,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,100.58180798654581,909.7344563291476,No
1666-D820,Male,0,No,No,65,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,26.261871541236488,1713.0521179722753,No
4565-C597,Male,1,Yes,No,24,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,22.31161649638792,520.8762011475069,No
2465-B738,Female,1,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,86.73241050282842,178.6296543817401,Yes
7257-C112,Female,0,Yes,Yes,33,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,109.71639036352339,3622.482279774122,No
4672-C543,Female,0,Yes,No,70,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),41.445713361769904,2894.9691473164526,No
1992-C173,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,23.73485551245782,641.9054162634125,No
3223-C216,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,108.22640174764928,864.7118325148724,No
4237-A528,Female,1,Yes,Yes,10,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.8430851422517,538.2227368387913,No
1343-D465,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),73.49694502629782,2794.627382889734,No
5704-A827,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),102.29286693679586,1210.7316044456036,No
5920-B451,Male,1,No,Yes,10,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,43.37532700696206,436.38426715020285,No
1888-D417,Female,0,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.67277321347046,2681.3784350765704,Yes
8127-A935,Female,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),117.89673234860754,827.714977256202,No
5212-B467,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.75161399253135,549.2588270262858,Yes
